iteration;agentId;positionBefore;positionAfter;personalBest;personalBestFitness;globalBest;globalBestFitness;popAvgFitness;popStdDev;distToOptimum
2;64;[-5.6218213932,-5.1253568334];[-0.9290935664,-2.7013233571];[-0.9290935664,-2.7013233571];8.0145258123;[0.9205110743,0.3634930221];4.2121281208;9.4232299781;4.2346626215;0.9896806631
2;65;[-7.8000156898,-7.9909766889];[-2.9643917968,-2.4312067874];[-2.9643917968,-2.4312067874];10.0546971277;[0.9205110743,0.3634930221];4.2121281208;9.2908678787;4.1075171199;0.9896806631
2;66;[-2.1274792558,-4.6229506282];[-2.0037991488,-4.5037343562];[-2.0037991488,-4.5037343562];11.7579388083;[0.9205110743,0.3634930221];4.2121281208;9.2862214110;4.1045912691;0.9896806631
2;67;[-0.8799205587,0.6715838784];[-0.8799205587,0.6715838784];[-0.8799205587,0.6715838784];4.4800506024;[0.9205110743,0.3634930221];4.2121281208;9.2862214110;4.1045912691;0.9896806631
2;68;[-0.8075347050,0.6774872307];[-0.8501680413,-0.3740295820];[-0.8501680413,-0.3740295820];4.2355963189;[0.9205110743,0.3634930221];4.2121281208;9.2803260826;4.1116234231;0.9896806631
2;69;[-1.8962243534,0.6774872307];[-0.4872601138,-0.7865170315];[-0.4872601138,-0.7865170315];4.4905536241;[0.9205110743,0.3634930221];4.2121281208;9.2405294513;4.1480005335;0.9896806631
2;70;[-1.9850369790,5.2008504036];[-1.5465172662,3.7817896551];[-1.5465172662,3.7817896551];10.8117040118;[0.9205110743,0.3634930221];4.2121281208;9.2227347335;4.1393045260;0.9896806631
3;11;[2.5781756364,0.0911499938];[1.6764594721,0.0483172377];[1.6764594721,0.0483172377];5.6519102530;[0.2952833201,-0.0161956295];2.1083484219;7.6976346250;3.5385514771;0.2957271336
3;50;[0.9205110743,0.3634930221];[0.1176717770,-0.4608194228];[0.1176717770,-0.4608194228];3.1283118995;[0.2952833201,-0.0161956295];2.1083484219;7.6615074176;3.5792512998;0.2957271336
3;52;[0.2952833201,-0.0161956295];[0.2952833201,-0.0161956295];[0.2952833201,-0.0161956295];2.1083484219;[0.2952833201,-0.0161956295];2.1083484219;7.6615074176;3.5792512998;0.2957271336
3;49;[-1.7033183781,-2.3758191931];[-1.7033183781,-2.3758191931];[-1.7033183781,-2.3758191931];8.8840212290;[0.2952833201,-0.0161956295];2.1083484219;7.6615074176;3.5792512998;0.2957271336
3;22;[1.5763184779,1.7351659213];[-0.2168403502,-0.3235507487];[-0.2168403502,-0.3235507487];2.9027853351;[0.2952833201,-0.0161956295];2.1083484219;7.4999589612;3.6796104772;0.2957271336
3;43;[-2.5169551016,-2.2537004996];[0.3534187470,-0.0513693208];[0.3534187470,-0.0513693208];2.5160367332;[0.2952833201,-0.0161956295];2.1083484219;7.2600259323;3.7611892756;0.2957271336
3;25;[0.4725706230,4.9981533511];[-0.4668984021,-0.4309403801];[-0.4668984021,-0.4309403801];4.0475218774;[0.2952833201,-0.0161956295];2.1083484219;6.9990107401;3.7029140749;0.2957271336
3;53;[-0.8629278270,-1.0495688006];[-0.8629278270,-1.0495688006];[-0.8629278270,-1.0495688006];3.9854505967;[0.2952833201,-0.0161956295];2.1083484219;6.9990107401;3.7029140749;0.2957271336
3;45;[-0.5785957212,-2.5467026133];[-0.6102438728,0.1291811085];[-0.6102438728,0.1291811085];3.4467923872;[0.2952833201,-0.0161956295];2.1083484219;6.8307217536;3.7455592942;0.2957271336
3;46;[-0.6119721433,-4.2803514703];[-0.6119721433,-4.2803514703];[-0.6119721433,-4.2803514703];11.2461990217;[0.2952833201,-0.0161956295];2.1083484219;6.8307217536;3.7455592942;0.2957271336
3;8;[2.6598505178,-0.9206154425];[0.9840355885,0.4730800741];[0.9840355885,0.4730800741];4.5752462032;[0.2952833201,-0.0161956295];2.1083484219;6.7132452026;3.7591651284;0.2957271336
3;13;[1.7326056348,-0.6709647489];[1.7786721315,0.0149973993];[1.7786721315,0.0149973993];5.3671556409;[0.2952833201,-0.0161956295];2.1083484219;6.6723659559;3.7669048594;0.2957271336
3;23;[0.9452886882,-3.3082936910];[2.1306065104,1.8005304850];[2.1306065104,1.8005304850];7.5941611391;[0.2952833201,-0.0161956295];2.1083484219;6.6226646800;3.7445115443;0.2957271336
3;32;[2.7026528466,0.6089062647];[1.9012936645,0.0821113345];[1.9012936645,0.0821113345];5.1169188913;[0.2952833201,-0.0161956295];2.1083484219;6.5060569796;3.7351053242;0.2957271336
3;17;[6.0549412715,5.8022935125];[1.9105149130,0.2073937260];[1.9105149130,0.2073937260];5.7353250135;[0.2952833201,-0.0161956295];2.1083484219;6.2062897490;3.4099002901;0.2957271336
3;41;[0.8515709634,-0.3630456880];[0.8515709634,-0.3630456880];[0.8515709634,-0.3630456880];4.2002485350;[0.2952833201,-0.0161956295];2.1083484219;6.2062897490;3.4099002901;0.2957271336
3;4;[-5.6218213932,-5.1253568334];[-2.6363041962,-3.5122910484];[-2.6363041962,-3.5122910484];11.5331186412;[0.2952833201,-0.0161956295];2.1083484219;6.0938612134;3.1682486333;0.2957271336
3;14;[-2.1274792558,-4.6229506282];[-2.4389446012,-3.5273730209];[-2.4389446012,-3.5273730209];11.4286095751;[0.2952833201,-0.0161956295];2.1083484219;6.0751394594;3.1348336611;0.2957271336
3;24;[-6.4337193332,-5.2181833940];[-1.8247123471,-0.4767161191];[-1.8247123471,-0.4767161191];6.6359000268;[0.2952833201,-0.0161956295];2.1083484219;5.7689614936;2.5647034280;0.2957271336
3;48;[1.1974916995,-4.1699093670];[-2.0264486287,-1.4756105742];[-2.0264486287,-1.4756105742];7.6889892813;[0.2952833201,-0.0161956295];2.1083484219;5.6788179972;2.4453315295;0.2957271336
3;67;[-0.8799205587,0.6715838784];[-0.8799205587,0.6715838784];[-0.8799205587,0.6715838784];4.4800506024;[0.2952833201,-0.0161956295];2.1083484219;5.6788179972;2.4453315295;0.2957271336
3;5;[-0.8075347050,0.6715838784];[-0.8723007525,0.6900693008];[-0.8723007525,0.6900693008];4.4514644252;[0.2952833201,-0.0161956295];2.1083484219;5.6759731171;2.4467077355;0.2957271336
3;28;[-1.7439006803,1.1886097674];[-0.8656881240,0.6598165821];[-0.8656881240,0.6598165821];4.5057398543;[0.2952833201,-0.0161956295];2.1083484219;5.6029963532;2.4478734783;0.2957271336
3;20;[-1.7033183781,0.6774872307];[-1.7033183781,0.6774872307];[-1.7033183781,0.6774872307];6.5910360883;[0.2952833201,-0.0161956295];2.1083484219;5.6029963532;2.4478734783;0.2957271336
3;71;[0.2952833201,1.2331465719];[0.2952833201,0.9044405157];[0.2952833201,0.9044405157];3.9232748930;[0.2952833201,-0.0161956295];2.1083484219;5.6029963532;2.4478734783;0.2957271336
3;72;[-0.7100973915,-0.0161956295];[-0.7100973915,-0.0161956295];[-0.7100973915,-0.0161956295];3.1770437493;[0.2952833201,-0.0161956295];2.1083484219;5.5488117900;2.4262873948;0.2957271336
3;73;[-0.7100973915,0.0483172377];[-0.7100973915,0.0483172377];[-0.7100973915,0.0483172377];3.2099309168;[0.2952833201,-0.0161956295];2.1083484219;5.4746940387;2.4234691025;0.2957271336
3;74;[1.6764594721,1.2331465719];[0.8526713110,1.2331465719];[0.8526713110,1.2331465719];5.1153426059;[0.2952833201,-0.0161956295];2.1083484219;5.4060648532;2.4178390230;0.2957271336
3;75;[-1.7033183781,-18.7403413939];[-1.7033183781,-14.9447608301];[-1.7033183781,-14.9447608301];18.9499561347;[0.2952833201,-0.0161956295];2.1083484219;5.3975141989;2.3825236028;0.2957271336
3;76;[-22.0991002181,0.1291811085];[-12.8934081122,-1.6479887920];[-12.8934081122,-1.6479887920];18.4388549989;[0.2952833201,-0.0161956295];2.1083484219;5.7847268256;3.2576031601;0.2957271336
3;77;[-1.7033183781,-2.3758191931];[-1.6340759908,-1.7950060570];[-1.6340759908,-1.7950060570];7.7053477203;[0.2952833201,-0.0161956295];2.1083484219;6.1362303860;3.8264366616;0.2957271336
3;78;[-0.2168403502,-0.3235507487];[-0.2168403502,-0.3235507487];[-0.2168403502,-0.3235507487];2.9027853351;[0.2952833201,-0.0161956295];2.1083484219;6.1786389626;3.7829411413;0.2957271336
3;79;[0.8515709634,0.4730800741];[0.8515709634,-0.2096149322];[0.8515709634,-0.2096149322];3.5240031759;[0.2952833201,-0.0161956295];2.1083484219;6.0924322882;3.7694849314;0.2957271336
3;80;[0.9840355885,-0.3630456880];[0.8579519792,-0.3630456880];[0.8579519792,-0.3630456880];4.1992760879;[0.2952833201,-0.0161956295];2.1083484219;6.0265751315;3.7429260161;0.2957271336
3;81;[0.8515709634,-0.3630456880];[0.8515709634,-0.3630456880];[0.8515709634,-0.3630456880];4.2002485350;[0.2952833201,-0.0161956295];2.1083484219;5.9808926554;3.7068377951;0.2957271336
3;82;[-2.3777398614,0.2073937260];[-1.4967679980,-0.2428377207];[-1.4967679980,-0.2428377207];5.9580694481;[0.2952833201,-0.0161956295];2.1083484219;5.9374623110;3.6716422093;0.2957271336
3;83;[-0.8799205587,0.6715838784];[-0.8799205587,0.6715838784];[-0.8799205587,0.6715838784];4.4800506024;[0.2952833201,-0.0161956295];2.1083484219;5.9379529571;3.6276702205;0.2957271336
3;84;[-2.6363041962,-3.5122910484];[-1.1348875646,-3.2714491728];[-1.1348875646,-3.2714491728];9.1602991503;[0.2952833201,-0.0161956295];2.1083484219;5.9040482512;3.5919667513;0.2957271336
3;85;[-0.8799205587,0.6715838784];[-0.9573079775,-0.4036639872];[-0.9573079775,-0.4036639872];4.3776185388;[0.2952833201,-0.0161956295];2.1083484219;5.9780539534;3.5839220197;0.2957271336
3;86;[-1.8247123471,-18.4743843973];[-1.8247123471,-7.6219421303];[-1.8247123471,-7.6219421303];15.2418023854;[0.2952833201,-0.0161956295];2.1083484219;5.9424887220;3.5517205332;0.2957271336
3;87;[-1.7033183781,0.6598165821];[-1.7033183781,0.6661305144];[-1.7033183781,0.6661305144];6.6034424334;[0.2952833201,-0.0161956295];2.1083484219;6.1446477147;3.7655753019;0.2957271336
3;88;[-0.8656881240,0.6774872307];[-0.8656881240,0.6774872307];[-0.8656881240,0.6774872307];4.4790576486;[0.2952833201,-0.0161956295];2.1083484219;6.1544093044;3.7258888767;0.2957271336
3;54;[-0.1747522005,-1.6245355873];[-0.1981414753,-1.4573150253];[-0.1981414753,-1.4573150253];5.7493616967;[0.2952833201,-0.0161956295];2.1083484219;6.1150393357;3.6949452393;0.2957271336
3;55;[-0.2860822973,-1.4932007675];[-0.2843067543,-0.8407524605];[-0.2843067543,-0.8407524605];3.9004321075;[0.2952833201,-0.0161956295];2.1083484219;6.0703539277;3.7084631692;0.2957271336
3;69;[-0.4872601138,-0.7865170315];[-0.4599891059,-0.6442271986];[-0.4599891059,-0.6442271986];4.3838252323;[0.2952833201,-0.0161956295];2.1083484219;6.0681304195;3.7094415810;0.2957271336
3;21;[0.8342934482,-1.0495688006];[0.3872357684,-0.4684349609];[0.3872357684,-0.4684349609];3.9464973711;[0.2952833201,-0.0161956295];2.1083484219;6.0649198398;3.7112093856;0.2957271336
3;68;[-0.8501680413,-0.3740295820];[-0.6357836480,-0.3634972226];[-0.6357836480,-0.3634972226];4.1670756402;[0.2952833201,-0.0161956295];2.1083484219;6.0634923257;3.7119258681;0.2957271336
3;46;[-0.6119721433,-4.2803514703];[-0.6119721433,-4.2803514703];[-0.6119721433,-4.2803514703];11.2461990217;[0.2952833201,-0.0161956295];2.1083484219;6.0634923257;3.7119258681;0.2957271336
3;71;[0.2952833201,0.9044405157];[0.2952833201,0.9044405157];[0.2952833201,0.9044405157];3.9232748930;[0.2952833201,-0.0161956295];2.1083484219;6.0634923257;3.7119258681;0.2957271336
3;72;[-0.7100973915,-0.0161956295];[0.1607662213,0.3926121048];[0.1607662213,0.3926121048];3.0000723492;[0.2952833201,-0.0161956295];2.1083484219;6.0598054215;3.7148777439;0.2957271336
3;73;[-0.7100973915,0.0483172377];[-0.0746821126,0.1567388342];[-0.0746821126,0.1567388342];1.1438793527;[0.2952833201,-0.0161956295];2.1083484219;6.0167626806;3.7593517150;0.2957271336
3;74;[0.8526713110,1.2331465719];[-0.1320815213,-0.2669992712];[-0.1320815213,-0.2669992712];2.2146569516;[0.2952833201,-0.0161956295];2.1083484219;5.9563317295;3.7964867911;0.2957271336
3;75;[-1.7033183781,-14.9447608301];[-1.7033183781,-14.9447608301];[-1.7033183781,-14.9447608301];18.9499561347;[0.2952833201,-0.0161956295];2.1083484219;5.9563317295;3.7964867911;0.2957271336
3;76;[-12.8934081122,-1.6479887920];[-4.9229820081,-1.5467299915];[-4.9229820081,-1.5467299915];12.1132455825;[0.2952833201,-0.0161956295];2.1083484219;5.8245481999;3.4553689013;0.2957271336
3;77;[-1.6340759908,-1.7950060570];[-0.2802138364,-0.6894995854];[-0.2802138364,-0.6894995854];3.9605009236;[0.2952833201,-0.0161956295];2.1083484219;5.7465305583;3.4542988466;0.2957271336
3;78;[-0.2168403502,-0.3235507487];[-0.2168403502,-0.3235507487];[-0.2168403502,-0.3235507487];2.9027853351;[0.2952833201,-0.0161956295];2.1083484219;5.7465305583;3.4542988466;0.2957271336
3;79;[0.8515709634,-0.2096149322];[0.3319164764,-0.1573294257];[0.3319164764,-0.1573294257];2.7014423212;[0.2952833201,-0.0161956295];2.1083484219;5.7293938739;3.4672981300;0.2957271336
3;80;[0.8579519792,-0.3630456880];[0.8579519792,-0.3630456880];[0.8579519792,-0.3630456880];4.1992760879;[0.2952833201,-0.0161956295];2.1083484219;5.7293938739;3.4672981300;0.2957271336
3;81;[0.8515709634,-0.3630456880];[-0.2115869087,-0.3438219126];[-0.2115869087,-0.3438219126];2.9747092666;[0.2952833201,-0.0161956295];2.1083484219;5.7038618058;3.4829412102;0.2957271336
3;82;[-1.4967679980,-0.2428377207];[-0.1384890344,-0.1582351758];[-0.1384890344,-0.1582351758];1.4913765666;[0.2952833201,-0.0161956295];2.1083484219;5.6108057041;3.5341989075;0.2957271336
3;83;[-0.8799205587,0.6715838784];[-0.2884934538,0.2275311041];[-0.2884934538,0.2275311041];2.7791707600;[0.2952833201,-0.0161956295];2.1083484219;5.5753707074;3.5538308285;0.2957271336
3;84;[-1.1348875646,-3.2714491728];[-0.9405270675,-1.6568603406];[-0.9405270675,-1.6568603406];6.2336613826;[0.2952833201,-0.0161956295];2.1083484219;5.5143990872;3.5167143863;0.2957271336
3;85;[-0.9573079775,-0.4036639872];[-0.3759228025,-0.3415034964];[-0.3759228025,-0.3415034964];3.5704775481;[0.2952833201,-0.0161956295];2.1083484219;5.4975836499;3.5240318768;0.2957271336
3;86;[-1.8247123471,-7.6219421303];[-1.6621070115,-2.1799181328];[-1.6621070115,-2.1799181328];8.1936303302;[0.2952833201,-0.0161956295];2.1083484219;5.3507467321;3.2512381269;0.2957271336
3;87;[-1.7033183781,0.6661305144];[-0.3891697602,0.4128285329];[-0.3891697602,0.4128285329];3.8156286930;[0.2952833201,-0.0161956295];2.1083484219;5.2926672792;3.2532413175;0.2957271336
3;88;[-0.8656881240,0.6774872307];[-0.8656881240,0.6774872307];[-0.8656881240,0.6774872307];4.4790576486;[0.2952833201,-0.0161956295];2.1083484219;5.2926672792;3.2532413175;0.2957271336
4;50;[0.1176717770,-0.4608194228];[0.2308950788,0.0092298819];[0.2308950788,0.0092298819];1.6123247528;[-0.0746821126,0.1567388342];1.1438793527;3.9762784070;2.0032835265;0.1736216579
4;52;[0.2952833201,-0.0161956295];[0.1168735054,0.0028727463];[0.1168735054,0.0028727463];0.6567989375;[-0.0746821126,0.1567388342];1.1438793527;3.9278934242;2.0644119013;0.1736216579
4;74;[-0.1320815213,-0.2669992712];[-0.0005889333,-0.0226268389];[-0.0005889333,-0.0226268389];0.0776047176;[-0.0746821126,0.1567388342];1.1438793527;3.8566583497;2.1570906780;0.1736216579
4;81;[-0.2115869087,-0.3438219126];[-0.2115869087,-0.3438219126];[-0.2115869087,-0.3438219126];2.9747092666;[-0.0746821126,0.1567388342];1.1438793527;3.8566583497;2.1570906780;0.1736216579
4;57;[-0.7100973915,1.2331465719];[-0.7100973915,1.2331465719];[-0.7100973915,1.2331465719];5.4326935523;[-0.0746821126,0.1567388342];1.1438793527;3.8566583497;2.1570906780;0.1736216579
4;22;[-0.2168403502,-0.3235507487];[-0.2168403502,-0.3235507487];[-0.2168403502,-0.3235507487];2.9027853351;[-0.0746821126,0.1567388342];1.1438793527;3.8566583497;2.1570906780;0.1736216579
4;43;[0.3534187470,-0.0513693208];[0.3534187470,-0.0513693208];[0.3534187470,-0.0513693208];2.5160367332;[-0.0746821126,0.1567388342];1.1438793527;3.8566583497;2.1570906780;0.1736216579
4;25;[-0.4668984021,-0.4309403801];[-0.3495081180,-0.2948811253];[-0.3495081180,-0.2948811253];3.3213943777;[-0.0746821126,0.1567388342];1.1438793527;3.8324540997;2.1588863568;0.1736216579
4;53;[-0.8629278270,-1.0495688006];[-0.8629278270,-1.0495688006];[-0.8629278270,-1.0495688006];3.9854505967;[-0.0746821126,0.1567388342];1.1438793527;3.8324540997;2.1588863568;0.1736216579
4;45;[-0.6102438728,0.1291811085];[-0.0663636086,0.0281767381];[-0.0663636086,0.0281767381];0.3371548579;[-0.0746821126,0.1567388342];1.1438793527;3.7287995154;2.2477378458;0.1736216579
4;73;[-0.0746821126,0.1567388342];[-0.0746821126,0.1567388342];[-0.0746821126,0.1567388342];1.1438793527;[-0.0746821126,0.1567388342];1.1438793527;3.7287995154;2.2477378458;0.1736216579
4;8;[0.9840355885,0.4730800741];[0.9840355885,0.4730800741];[0.9840355885,0.4730800741];4.5752462032;[-0.0746821126,0.1567388342];1.1438793527;3.7287995154;2.2477378458;0.1736216579
4;32;[1.9012936645,0.0821113345];[0.9866796114,-0.3018561279];[0.9866796114,-0.3018561279];4.0313408641;[-0.0746821126,0.1567388342];1.1438793527;3.6926135812;2.2337944990;0.1736216579
4;17;[1.9105149130,0.2073937260];[1.3546231171,0.0625280602];[1.3546231171,0.0625280602];5.0391760030;[-0.0746821126,0.1567388342];1.1438793527;3.6694086142;2.2159989633;0.1736216579
4;41;[0.8515709634,-0.3630456880];[0.8515709634,-0.3630456880];[0.8515709634,-0.3630456880];4.2002485350;[-0.0746821126,0.1567388342];1.1438793527;3.6694086142;2.2159989633;0.1736216579
4;14;[-2.4389446012,-3.5273730209];[-1.1193706521,-0.5386874584];[-1.1193706521,-0.5386874584];5.0531612956;[-0.0746821126,0.1567388342];1.1438793527;3.4568936715;1.7095246519;0.1736216579
4;24;[-1.8247123471,-0.4767161191];[-1.0256728661,-0.9732867162];[-1.0256728661,-0.9732867162];3.6613018444;[-0.0746821126,0.1567388342];1.1438793527;3.3577403988;1.6053555806;0.1736216579
4;48;[-2.0264486287,-1.4756105742];[-0.0988263627,-0.2049969174];[-0.0988263627,-0.2049969174];1.6250867444;[-0.0746821126,0.1567388342];1.1438793527;3.1556103142;1.4181169543;0.1736216579
4;78;[-0.2168403502,-0.3235507487];[-0.2168403502,-0.3235507487];[-0.2168403502,-0.3235507487];2.9027853351;[-0.0746821126,0.1567388342];1.1438793527;3.1556103142;1.4181169543;0.1736216579
4;67;[-0.8799205587,0.6715838784];[-0.8799205587,0.6715838784];[-0.8799205587,0.6715838784];4.4800506024;[-0.0746821126,0.1567388342];1.1438793527;3.1556103142;1.4181169543;0.1736216579
4;5;[-0.8723007525,0.6900693008];[-0.1655581567,-0.1316257893];[-0.1655581567,-0.1316257893];1.5008802134;[-0.0746821126,0.1567388342];1.1438793527;3.0572575071;1.4271225884;0.1736216579
4;28;[-0.8656881240,0.6598165821];[-0.2393008669,-0.0446838934];[-0.2393008669,-0.0446838934];1.7231257220;[-0.0746821126,0.1567388342];1.1438793527;2.9645037027;1.4203764165;0.1736216579
4;82;[-0.1384890344,-0.1582351758];[-0.1384890344,-0.1582351758];[-0.1384890344,-0.1582351758];1.4913765666;[-0.0746821126,0.1567388342];1.1438793527;2.9645037027;1.4203764165;0.1736216579
4;89;[0.3319164764,-0.0226268389];[0.3319164764,-0.0226268389];[0.3319164764,-0.0226268389];2.3549578234;[-0.0746821126,0.1567388342];1.1438793527;2.9645037027;1.4203764165;0.1736216579
4;90;[-0.0005889333,-0.1573294257];[-0.0005889333,-0.1573294257];[-0.0005889333,-0.1573294257];0.9878696885;[-0.0746821126,0.1567388342];1.1438793527;2.9448409324;1.4014236512;0.1736216579
4;91;[0.3319164764,0.0028727463];[0.2801133272,0.0028727463];[0.2801133272,0.0028727463];1.9944947324;[-0.0746821126,0.1567388342];1.1438793527;2.8836855810;1.4207578626;0.1736216579
4;92;[0.1168735054,23.7576633111];[0.2008222113,10.4441069046];[0.2008222113,10.4441069046];17.4251704427;[-0.0746821126,0.1567388342];1.1438793527;2.8567404038;1.4073443064;0.1736216579
4;93;[0.3534187470,0.1567388342];[0.1645151352,0.1567388342];[0.1645151352,0.1567388342];1.6478529465;[-0.0746821126,0.1567388342];1.1438793527;3.2852236403;2.8250831307;0.1736216579
4;94;[-0.0746821126,-0.0513693208];[-0.0746821126,-0.0513693208];[-0.0746821126,-0.0513693208];0.4633894043;[-0.0746821126,0.1567388342];1.1438793527;3.2384416204;2.7977623861;0.1736216579
4;95;[-0.0746821126,0.1567388342];[-0.0746821126,0.1567388342];[-0.0746821126,0.1567388342];1.1438793527;[-0.0746821126,0.1567388342];1.1438793527;3.1613568366;2.7960716661;0.1736216579
4;96;[-0.8629278270,-1.0495688006];[-0.8629278270,-1.0495688006];[-0.8629278270,-1.0495688006];3.9854505967;[-0.0746821126,0.1567388342];1.1438793527;3.1068304182;2.7773641646;0.1736216579
4;97;[0.8515709634,0.4730800741];[0.8515709634,-0.0532069945];[0.8515709634,-0.0532069945];2.8314923951;[-0.0746821126,0.1567388342];1.1438793527;3.1299520018;2.7441827051;0.1736216579
4;98;[0.9840355885,-0.3630456880];[0.9020898650,-0.3630456880];[0.9020898650,-0.3630456880];4.2021300629;[-0.0746821126,0.1567388342];1.1438793527;3.1222991914;2.7091831743;0.1736216579
